"source_row_number","relationship_id","predecessor_id","successor_id","relationship_type","predecessor_status","successor_status","predecessor_type","successor_type","scheduling_mode","lag_hours","lag_calendar_setting","lag_calendar_key","predecessor_calendar","predecessor_endpoint","successor_endpoint","predecessor_endpoint_field","successor_endpoint_field","predecessor_hours_per_day","free_float_hours","free_float","classification","reason_code"
"485","3082407","2608-EBA_PAA_8.0 (draft).xer.1618606","2608-EBA_PAA_8.0 (draft).xer.1618607","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"486","3082408","2608-EBA_PAA_8.0 (draft).xer.1618607","2608-EBA_PAA_8.0 (draft).xer.1618608","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"487","3082409","2608-EBA_PAA_8.0 (draft).xer.1618603","2608-EBA_PAA_8.0 (draft).xer.1618601","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"488","3082410","2608-EBA_PAA_8.0 (draft).xer.1618613","2608-EBA_PAA_8.0 (draft).xer.1618612","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"489","3082411","2608-EBA_PAA_8.0 (draft).xer.1618594","2608-EBA_PAA_8.0 (draft).xer.1618592","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Mile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"490","3082412","2608-EBA_PAA_8.0 (draft).xer.1618595","2608-EBA_PAA_8.0 (draft).xer.1618592","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Mile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"491","3082413","2608-EBA_PAA_8.0 (draft).xer.1618593","2608-EBA_PAA_8.0 (draft).xer.1618592","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Mile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"492","3082414","2608-EBA_PAA_8.0 (draft).xer.1618608","2608-EBA_PAA_8.0 (draft).xer.1618614","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"493","3082415","2608-EBA_PAA_8.0 (draft).xer.1618615","2608-EBA_PAA_8.0 (draft).xer.1618616","PR_SS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"494","3082416","2608-EBA_PAA_8.0 (draft).xer.1618586","2608-EBA_PAA_8.0 (draft).xer.1618597","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"495","3082417","2608-EBA_PAA_8.0 (draft).xer.1618597","2608-EBA_PAA_8.0 (draft).xer.1618585","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"496","3082418","2608-EBA_PAA_8.0 (draft).xer.1618600","2608-EBA_PAA_8.0 (draft).xer.1618613","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"497","3082419","2608-EBA_PAA_8.0 (draft).xer.1615825","2608-EBA_PAA_8.0 (draft).xer.1615819","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.2391","30/09/2026 5:00:00 pm","1/10/2026 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"498","3082420","2608-EBA_PAA_8.0 (draft).xer.1615825","2608-EBA_PAA_8.0 (draft).xer.1615816","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.2391","30/09/2026 5:00:00 pm","1/10/2026 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"499","3082421","2608-EBA_PAA_8.0 (draft).xer.1615825","2608-EBA_PAA_8.0 (draft).xer.1615815","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.2391","30/09/2026 5:00:00 pm","1/10/2026 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"500","3082423","2608-EBA_PAA_8.0 (draft).xer.1615649","2608-EBA_PAA_8.0 (draft).xer.1615821","PR_FS","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"501","3082424","2608-EBA_PAA_8.0 (draft).xer.1616748","2608-EBA_PAA_8.0 (draft).xer.1618105","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4334",,,"","",,,"","Historical","HistoricalSuccessor"
"502","3082426","2608-EBA_PAA_8.0 (draft).xer.1615790","2608-EBA_PAA_8.0 (draft).xer.1618543","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"503","3082427","2608-EBA_PAA_8.0 (draft).xer.1616438","2608-EBA_PAA_8.0 (draft).xer.1615793","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4334",,,"","",,,"","Historical","HistoricalSuccessor"
"504","3082430","2608-EBA_PAA_8.0 (draft).xer.1618583","2608-EBA_PAA_8.0 (draft).xer.1615563","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"505","3082431","2608-EBA_PAA_8.0 (draft).xer.1615546","2608-EBA_PAA_8.0 (draft).xer.1618583","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"506","3082437","2608-EBA_PAA_8.0 (draft).xer.1618580","2608-EBA_PAA_8.0 (draft).xer.1618581","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"507","3082441","2608-EBA_PAA_8.0 (draft).xer.1616799","2608-EBA_PAA_8.0 (draft).xer.1616781","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"508","3082445","2608-EBA_PAA_8.0 (draft).xer.1615744","2608-EBA_PAA_8.0 (draft).xer.1615756","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"509","3082446","2608-EBA_PAA_8.0 (draft).xer.1615756","2608-EBA_PAA_8.0 (draft).xer.1618130","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"510","3082448","2608-EBA_PAA_8.0 (draft).xer.1618579","2608-EBA_PAA_8.0 (draft).xer.1618114","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"511","3082450","2608-EBA_PAA_8.0 (draft).xer.1617001","2608-EBA_PAA_8.0 (draft).xer.1618578","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"512","3082451","2608-EBA_PAA_8.0 (draft).xer.1616909","2608-EBA_PAA_8.0 (draft).xer.1618578","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"513","3082452","2608-EBA_PAA_8.0 (draft).xer.1617648","2608-EBA_PAA_8.0 (draft).xer.1617003","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.6677",,,"","",,,"","Historical","HistoricalSuccessor"
"514","3082454","2608-EBA_PAA_8.0 (draft).xer.1617828","2608-EBA_PAA_8.0 (draft).xer.1617653","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"515","3082455","2608-EBA_PAA_8.0 (draft).xer.1617646","2608-EBA_PAA_8.0 (draft).xer.1617658","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"516","3082456","2608-EBA_PAA_8.0 (draft).xer.1617646","2608-EBA_PAA_8.0 (draft).xer.1617649","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"517","3082457","2608-EBA_PAA_8.0 (draft).xer.1617650","2608-EBA_PAA_8.0 (draft).xer.1617646","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"518","3082458","2608-EBA_PAA_8.0 (draft).xer.1617621","2608-EBA_PAA_8.0 (draft).xer.1617289","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"519","3082459","2608-EBA_PAA_8.0 (draft).xer.1618560","2608-EBA_PAA_8.0 (draft).xer.1618121","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"520","3082460","2608-EBA_PAA_8.0 (draft).xer.1618120","2608-EBA_PAA_8.0 (draft).xer.1618154","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"521","3082462","2608-EBA_PAA_8.0 (draft).xer.1618557","2608-EBA_PAA_8.0 (draft).xer.1618575","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"522","3082463","2608-EBA_PAA_8.0 (draft).xer.1618571","2608-EBA_PAA_8.0 (draft).xer.1618573","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"523","3082464","2608-EBA_PAA_8.0 (draft).xer.1618572","2608-EBA_PAA_8.0 (draft).xer.1618573","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4334",,,"","",,,"","Historical","HistoricalSuccessor"
"524","3082465","2608-EBA_PAA_8.0 (draft).xer.1618572","2608-EBA_PAA_8.0 (draft).xer.1618571","PR_SS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4334",,,"","",,,"","Historical","HistoricalSuccessor"
"525","3082466","2608-EBA_PAA_8.0 (draft).xer.1616522","2608-EBA_PAA_8.0 (draft).xer.1618155","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4334",,,"","",,,"","Historical","HistoricalSuccessor"
"526","3082467","2608-EBA_PAA_8.0 (draft).xer.1618570","2608-EBA_PAA_8.0 (draft).xer.1618123","PR_SS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"527","3082468","2608-EBA_PAA_8.0 (draft).xer.1618569","2608-EBA_PAA_8.0 (draft).xer.1618570","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"528","3082469","2608-EBA_PAA_8.0 (draft).xer.1618568","2608-EBA_PAA_8.0 (draft).xer.1618569","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"529","3082470","2608-EBA_PAA_8.0 (draft).xer.1618567","2608-EBA_PAA_8.0 (draft).xer.1618568","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"530","3082471","2608-EBA_PAA_8.0 (draft).xer.1618566","2608-EBA_PAA_8.0 (draft).xer.1618567","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"531","3082472","2608-EBA_PAA_8.0 (draft).xer.1618565","2608-EBA_PAA_8.0 (draft).xer.1618566","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"532","3082473","2608-EBA_PAA_8.0 (draft).xer.1618563","2608-EBA_PAA_8.0 (draft).xer.1618564","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"533","3082474","2608-EBA_PAA_8.0 (draft).xer.1618562","2608-EBA_PAA_8.0 (draft).xer.1618563","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"534","3082475","2608-EBA_PAA_8.0 (draft).xer.1618561","2608-EBA_PAA_8.0 (draft).xer.1618562","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"535","3082476","2608-EBA_PAA_8.0 (draft).xer.1618120","2608-EBA_PAA_8.0 (draft).xer.1618560","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"536","3082477","2608-EBA_PAA_8.0 (draft).xer.1618558","2608-EBA_PAA_8.0 (draft).xer.1618120","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"537","3082478","2608-EBA_PAA_8.0 (draft).xer.1614760","2608-EBA_PAA_8.0 (draft).xer.1618559","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"538","3082479","2608-EBA_PAA_8.0 (draft).xer.1618559","2608-EBA_PAA_8.0 (draft).xer.1618558","PR_SS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"539","3082480","2608-EBA_PAA_8.0 (draft).xer.1618557","2608-EBA_PAA_8.0 (draft).xer.1615344","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"540","3082481","2608-EBA_PAA_8.0 (draft).xer.1618557","2608-EBA_PAA_8.0 (draft).xer.1615337","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"541","3082482","2608-EBA_PAA_8.0 (draft).xer.1618557","2608-EBA_PAA_8.0 (draft).xer.1615333","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"542","3082483","2608-EBA_PAA_8.0 (draft).xer.1618146","2608-EBA_PAA_8.0 (draft).xer.1618556","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"543","3082484","2608-EBA_PAA_8.0 (draft).xer.1618553","2608-EBA_PAA_8.0 (draft).xer.1618554","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"544","3082485","2608-EBA_PAA_8.0 (draft).xer.1618552","2608-EBA_PAA_8.0 (draft).xer.1618553","PR_SS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"545","3082486","2608-EBA_PAA_8.0 (draft).xer.1618551","2608-EBA_PAA_8.0 (draft).xer.1618552","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4962",,,"","",,,"","Historical","HistoricalSuccessor"
"546","3082487","2608-EBA_PAA_8.0 (draft).xer.1615327","2608-EBA_PAA_8.0 (draft).xer.1618132","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"547","3082488","2608-EBA_PAA_8.0 (draft).xer.1618132","2608-EBA_PAA_8.0 (draft).xer.1615313","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"548","3082489","2608-EBA_PAA_8.0 (draft).xer.1616534","2608-EBA_PAA_8.0 (draft).xer.1618132","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4334",,,"","",,,"","Historical","HistoricalSuccessor"
"549","3082490","2608-EBA_PAA_8.0 (draft).xer.1618132","2608-EBA_PAA_8.0 (draft).xer.1618139","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"550","3082491","2608-EBA_PAA_8.0 (draft).xer.1618132","2608-EBA_PAA_8.0 (draft).xer.1618136","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"551","3082501","2608-EBA_PAA_8.0 (draft).xer.1616474","2608-EBA_PAA_8.0 (draft).xer.1618348","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4334",,,"","",,,"","Historical","HistoricalSuccessor"
"552","3082502","2608-EBA_PAA_8.0 (draft).xer.1618348","2608-EBA_PAA_8.0 (draft).xer.1618547","PR_SS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"553","3082517","2608-EBA_PAA_8.0 (draft).xer.1616378","2608-EBA_PAA_8.0 (draft).xer.1618541","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4334",,,"","",,,"","Historical","HistoricalSuccessor"
"554","3082518","2608-EBA_PAA_8.0 (draft).xer.1616366","2608-EBA_PAA_8.0 (draft).xer.1618541","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4334",,,"","",,,"","Historical","HistoricalSuccessor"
"555","3082519","2608-EBA_PAA_8.0 (draft).xer.1616354","2608-EBA_PAA_8.0 (draft).xer.1618541","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4334",,,"","",,,"","Historical","HistoricalSuccessor"
"556","3082521","2608-EBA_PAA_8.0 (draft).xer.1616474","2608-EBA_PAA_8.0 (draft).xer.1618541","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4334",,,"","",,,"","Historical","HistoricalSuccessor"
"557","3082522","2608-EBA_PAA_8.0 (draft).xer.1615621","2608-EBA_PAA_8.0 (draft).xer.1618540","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"558","3082523","2608-EBA_PAA_8.0 (draft).xer.1618340","2608-EBA_PAA_8.0 (draft).xer.1618540","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"559","3082524","2608-EBA_PAA_8.0 (draft).xer.1616091","2608-EBA_PAA_8.0 (draft).xer.1618429","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"560","3082525","2608-EBA_PAA_8.0 (draft).xer.1618394","2608-EBA_PAA_8.0 (draft).xer.1617898","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"561","3082526","2608-EBA_PAA_8.0 (draft).xer.1618394","2608-EBA_PAA_8.0 (draft).xer.1617891","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"562","3082528","2608-EBA_PAA_8.0 (draft).xer.1618055","2608-EBA_PAA_8.0 (draft).xer.1618059","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"563","3082529","2608-EBA_PAA_8.0 (draft).xer.1616534","2608-EBA_PAA_8.0 (draft).xer.1618119","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.4334",,,"","",,,"","Historical","HistoricalSuccessor"
"564","3082530","2608-EBA_PAA_8.0 (draft).xer.1614821","2608-EBA_PAA_8.0 (draft).xer.1614823","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"565","3082531","2608-EBA_PAA_8.0 (draft).xer.1614817","2608-EBA_PAA_8.0 (draft).xer.1615004","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
